transaction_id,beneficiary_ref,scheme,amount,transaction_date,withdrawn,withdrawal_channel,device_id,time_to_withdraw_hours
1111128614,33105,MGNREGA,10310.33,2026-04-02 16:22:14,True,ATM,,107.11
1111128615,32935,PM-KISAN,11880.46,2026-04-13 05:54:32,True,AEPS,,57.46
1111128616,12673,PM-KISAN,10232.3,2026-04-15 15:43:45,True,ATM,,66.87
1111128617,25630,PM-KISAN,11631.47,2026-04-17 14:33:41,True,ATM,,50.77
1111128618,23364,MGNREGA,11011.39,2026-04-09 09:37:23,True,Bank,,63.78
1111128619,5816,PMAY,11321.81,2026-04-03 00:54:33,True,AEPS,,118.1
1111128620,37243,PM-KISAN,10761.82,2026-04-23 16:43:11,True,AEPS,,91.43
1111128621,46781,PM-KISAN,11921.85,2026-04-04 19:12:18,True,ATM,,63.8
1111128622,35659,PMAY,11510.45,2026-04-06 15:08:10,True,Bank,,113.15
1111128623,24006,MGNREGA,11659.71,2026-04-20 19:49:55,True,ATM,,70.9
1111128624,39023,PMAY,11026.6,2026-04-08 00:02:38,True,Online,DEV0048,98.76
1111128625,26818,MGNREGA,10340.39,2026-04-26 01:26:48,True,AEPS,,105.06
1111128626,15211,PMAY,10173.7,2026-04-13 13:13:36,True,Bank,,51.95
1111128627,47380,MGNREGA,11879.29,2026-04-27 08:14:55,True,AEPS,,112.84
1111128628,7892,PMAY,11165.15,2026-04-13 23:21:10,True,Bank,,50.13
1111128629,47313,PM-KISAN,10822.14,2026-04-12 19:19:14,True,Bank,,97.63
1111128630,14964,PM-KISAN,10975.43,2026-04-28 15:32:13,True,Bank,,58.15
1111128631,26974,PMAY,10662.66,2026-04-29 15:09:55,True,ATM,,80.23
1111128632,22978,PM-KISAN,10792.71,2026-04-21 08:11:16,True,AEPS,,63.14
1111128633,48105,PM-KISAN,11182.42,2026-04-30 20:44:57,True,Bank,,73.4
1111128634,34326,PMAY,11186.1,2026-04-09 05:14:45,True,AEPS,,98.28
1111128635,26091,PMAY,11616.72,2026-04-13 04:42:50,True,Online,DEV0189,87.67
1111128636,24014,PMAY,11557.44,2026-04-21 00:53:31,True,Bank,,61.69
1111128637,29643,MGNREGA,10677.48,2026-04-05 00:49:16,True,AEPS,,60.03
1111128638,37306,MGNREGA,10595.44,2026-04-29 20:08:41,True,Bank,,77.67
1111128639,14319,PMAY,11261.73,2026-04-24 00:40:39,True,AEPS,,109.12
1111128640,47154,PM-KISAN,11231.06,2026-04-15 22:40:33,True,Bank,,117.51
1111128641,12829,MGNREGA,10622.43,2026-04-15 07:36:31,True,Bank,,82.97
1111128642,29371,PMAY,10606.94,2026-04-13 17:22:07,True,Online,DEV0121,56.51
1111128643,19847,MGNREGA,10841.5,2026-04-10 21:00:43,True,ATM,,52.25
1111128644,31648,MGNREGA,11535.38,2026-04-09 06:39:40,True,Online,DEV0082,109.1
1111128645,49451,PM-KISAN,10607.18,2026-04-30 06:08:54,True,ATM,,55.66
1111128646,16816,MGNREGA,11673.29,2026-04-03 04:48:59,True,Online,DEV0145,68.09
1111128647,34641,MGNREGA,11444.91,2026-04-25 11:00:14,True,ATM,,64.23
1111128648,19126,PMAY,11543.1,2026-04-05 11:00:57,True,ATM,,85.99
1111128649,46221,PM-KISAN,11066.44,2026-04-26 16:44:00,True,ATM,,50.57
1111128650,13024,PMAY,11474.17,2026-04-04 17:47:12,True,Bank,,117.84
1111128651,47643,MGNREGA,10504.9,2026-04-14 01:48:22,True,ATM,,92.4
1111128652,18300,PM-KISAN,10959.66,2026-04-05 11:18:11,True,Bank,,51.11
1111128653,20776,PM-KISAN,11359.26,2026-04-16 04:29:17,True,ATM,,106.3
1111128654,24009,PMAY,11192.93,2026-04-02 15:26:31,True,ATM,,119.06
1111128655,39853,PM-KISAN,10779.39,2026-04-03 19:26:54,True,Bank,,50.36
1111128656,15016,PMAY,11306.36,2026-04-28 07:25:17,True,ATM,,91.68
1111128657,44138,MGNREGA,11768.93,2026-04-22 12:01:33,True,AEPS,,78.88
1111128658,49741,PMAY,11796.99,2026-04-20 22:12:32,True,Bank,,76.11
1111128659,32345,MGNREGA,10836.09,2026-04-16 00:15:54,True,Bank,,79.94
1111128660,22447,PMAY,11676.87,2026-04-15 10:57:36,True,ATM,,73.31
1111128661,24219,MGNREGA,11027.35,2026-04-05 18:30:46,True,ATM,,80.02
1111128662,21200,MGNREGA,11908.42,2026-04-12 13:23:18,True,Bank,,86.48
1111128663,27325,MGNREGA,10725.0,2026-04-21 01:12:31,True,Bank,,116.77
1111128664,46923,PM-KISAN,20811.7,2026-04-20 10:26:39,True,Bank,,92.48
1111128665,15997,PMAY,10943.78,2026-04-03 10:47:01,True,Online,DEV0010,112.13
1111128666,37004,PM-KISAN,10956.44,2026-04-21 20:31:12,True,AEPS,,70.35
1111128667,45266,PMAY,11038.67,2026-04-02 16:53:53,True,Online,DEV0090,101.35
1111128668,1654,PMAY,11258.3,2026-04-21 02:42:33,True,Bank,,60.93
1111128669,25031,PMAY,10952.19,2026-04-13 12:21:25,True,Online,DEV0019,73.99
1111128670,1650,PMAY,10986.57,2026-04-01 05:54:40,True,Online,DEV0027,106.68
1111128671,45269,PMAY,11265.01,2026-04-02 10:08:05,True,ATM,,74.84
1111128672,40319,MGNREGA,10097.2,2026-04-30 14:07:29,True,ATM,,85.85
1111128673,7090,MGNREGA,11085.67,2026-04-25 10:32:36,True,Online,DEV0105,103.31
1111128674,39711,MGNREGA,10103.94,2026-04-12 11:01:38,True,Online,DEV0040,66.04
1111128675,25949,PM-KISAN,10265.14,2026-04-02 22:52:41,True,Bank,,70.77
1111128676,32865,MGNREGA,10294.9,2026-04-02 18:21:21,True,Bank,,79.45
1111128677,28995,MGNREGA,11785.51,2026-04-15 08:11:49,True,AEPS,,74.95
1111128678,3461,PMAY,11059.82,2026-04-01 02:06:34,False,ATM,,104.5
1111128679,25893,PMAY,11776.87,2026-04-26 21:43:44,True,Online,DEV0173,73.37
1111128680,49070,PM-KISAN,11259.11,2026-04-15 01:16:38,True,Online,DEV0125,81.89
1111128681,41576,MGNREGA,10543.34,2026-04-29 01:12:42,True,Bank,,59.12
1111128682,33758,MGNREGA,10606.77,2026-04-10 13:54:33,True,Online,DEV0167,76.75
1111128683,27113,MGNREGA,10444.99,2026-04-19 10:17:19,True,Bank,,50.15
1111128684,38163,PMAY,10921.61,2026-04-13 09:15:36,True,AEPS,,100.57
1111128685,8759,MGNREGA,10679.52,2026-04-13 21:44:36,True,AEPS,,98.95
1111128686,31288,PM-KISAN,10709.49,2026-04-01 18:10:23,True,Bank,,112.18
1111128687,30011,PM-KISAN,10057.8,2026-04-25 22:15:18,True,ATM,,92.24
1111128688,2097,PM-KISAN,11980.29,2026-04-23 09:13:05,True,Online,DEV0069,95.09
1111128689,49410,MGNREGA,11806.6,2026-04-20 11:41:32,True,ATM,,53.87
1111128690,41231,PM-KISAN,10018.47,2026-04-30 02:35:01,True,AEPS,,84.83
1111128691,27737,PMAY,11508.18,2026-04-25 17:00:45,True,AEPS,,55.56
1111128692,187,PM-KISAN,10489.02,2026-04-21 00:54:36,True,Bank,,65.87
1111128693,17235,PM-KISAN,11322.37,2026-04-20 10:37:00,True,AEPS,,86.37
1111128694,37855,PMAY,10198.38,2026-04-08 01:36:01,True,Online,DEV0009,54.84
1111128695,46675,MGNREGA,11254.38,2026-04-08 17:46:35,True,Online,DEV0002,51.2
1111128696,8200,PM-KISAN,10818.9,2026-04-08 00:06:06,True,ATM,,75.45
1111128697,17566,MGNREGA,11357.59,2026-04-07 07:04:05,True,AEPS,,66.7
1111128698,20536,PM-KISAN,11182.72,2026-04-22 01:43:56,True,Bank,,57.87
1111128699,2406,PMAY,10524.77,2026-04-09 06:23:15,True,Bank,,83.25
1111128700,4867,PM-KISAN,10305.94,2026-04-28 04:36:19,True,Bank,,110.35
1111128701,22459,PMAY,11902.05,2026-04-07 01:04:53,True,Online,DEV0061,95.71
1111128702,4239,PMAY,10498.1,2026-04-02 22:05:24,True,Online,DEV0181,62.24
1111128703,20302,PMAY,10660.18,2026-04-04 20:00:22,True,AEPS,,101.02
1111128704,31022,PM-KISAN,10869.52,2026-04-21 04:43:49,True,ATM,,78.1
1111128705,46409,MGNREGA,10338.36,2026-04-28 12:06:03,True,Online,DEV0093,75.17
1111128706,12252,PMAY,11005.98,2026-04-27 01:36:47,True,Bank,,103.79
1111128707,6723,PMAY,10060.38,2026-04-07 06:47:16,True,Online,DEV0178,109.66
1111128708,30438,PMAY,10155.96,2026-04-21 10:14:20,True,Online,DEV0035,73.89
1111128709,3178,PMAY,11131.43,2026-04-21 12:21:21,False,AEPS,,104.36
1111128710,4002,PMAY,11598.63,2026-04-28 12:56:23,True,Online,DEV0123,50.95
1111128711,13757,PMAY,10062.4,2026-04-09 05:31:06,True,AEPS,,77.74
1111128712,25241,PM-KISAN,10193.89,2026-04-04 09:20:35,True,Bank,,91.94
1111128713,35261,MGNREGA,10705.01,2026-04-06 22:24:39,True,ATM,,67.31
1111128714,49650,PMAY,11103.68,2026-04-20 05:05:13,True,AEPS,,83.16
1111128715,43972,PMAY,11009.6,2026-04-02 08:40:40,True,Bank,,69.86
1111128716,49611,MGNREGA,11794.99,2026-04-07 03:24:17,True,AEPS,,113.47
1111128717,26127,MGNREGA,10879.49,2026-04-20 09:48:15,True,AEPS,,78.22
1111128718,1674,PMAY,10377.22,2026-04-02 00:01:24,True,AEPS,,74.52
1111128719,49491,PM-KISAN,11157.5,2026-04-30 01:46:06,True,ATM,,49.64
1111128720,33880,MGNREGA,11478.78,2026-04-17 19:08:59,True,Bank,,81.58
1111128721,29,PMAY,11772.82,2026-04-15 14:42:59,True,Online,DEV0082,113.72
1111128722,18241,PMAY,10549.59,2026-04-29 20:23:05,True,ATM,,112.1
1111128723,36891,MGNREGA,11026.52,2026-04-13 03:57:54,True,ATM,,53.06
1111128724,3805,MGNREGA,11390.51,2026-04-15 15:06:28,True,AEPS,,79.98
1111128725,22700,PMAY,11427.82,2026-04-28 15:32:47,True,Online,DEV0186,66.48
1111128726,6473,PMAY,10697.05,2026-04-23 22:34:17,True,Online,DEV0146,67.81
1111128727,19613,PMAY,11661.2,2026-04-10 09:55:39,True,ATM,,119.03
1111128728,43998,PM-KISAN,10971.98,2026-04-01 16:39:09,True,Online,DEV0178,79.21
1111128729,41130,PM-KISAN,10615.65,2026-04-19 02:05:10,True,ATM,,53.18
1111128730,21578,PM-KISAN,10483.17,2026-04-23 16:11:02,True,ATM,,113.45
1111128731,25821,MGNREGA,10136.53,2026-04-26 07:08:47,True,Bank,,85.46
1111128732,7061,PM-KISAN,11377.99,2026-04-05 03:39:58,True,Bank,,86.75
1111128733,32316,PMAY,10601.94,2026-04-26 02:14:13,True,ATM,,60.86
1111128734,17210,PMAY,11431.72,2026-04-25 14:47:34,True,Bank,,103.74
1111128735,20640,MGNREGA,11883.72,2026-04-05 03:36:03,True,AEPS,,91.08
1111128736,46137,PMAY,11969.4,2026-04-03 00:56:25,True,Online,DEV0103,103.66
1111128737,18707,PM-KISAN,10729.81,2026-04-22 16:01:26,True,Online,DEV0199,74.33
1111128738,23199,MGNREGA,10203.23,2026-04-04 02:02:39,True,Online,DEV0149,119.73
1111128739,48769,PM-KISAN,10907.34,2026-04-29 23:28:29,True,Bank,,106.87
1111128740,7793,PMAY,10161.76,2026-04-01 14:45:30,True,ATM,,75.71
1111128741,15434,PM-KISAN,10460.26,2026-04-20 01:16:04,True,Bank,,100.92
1111128742,48332,PM-KISAN,11441.01,2026-04-07 22:12:25,True,AEPS,,62.9
1111128743,43033,PM-KISAN,10117.51,2026-04-29 00:50:08,True,ATM,,111.65
1111128744,22269,PMAY,10246.13,2026-04-05 23:50:09,True,ATM,,74.59
1111128745,12010,MGNREGA,10930.02,2026-04-08 17:51:41,False,AEPS,,60.96
1111128746,30840,PMAY,11179.4,2026-04-11 21:44:51,True,ATM,,57.66
1111128747,22970,MGNREGA,10727.68,2026-04-10 11:21:46,True,Bank,,62.27
1111128748,3413,PM-KISAN,10536.89,2026-04-25 18:25:20,True,ATM,,103.23
1111128749,25065,PMAY,10187.09,2026-04-10 09:43:25,True,Online,DEV0018,104.32
1111128750,14934,MGNREGA,10440.65,2026-04-25 13:32:35,True,ATM,,61.91
1111128751,15853,MGNREGA,10231.65,2026-04-05 14:58:29,True,Online,DEV0015,111.27
1111128752,46558,PM-KISAN,10634.59,2026-04-21 08:42:05,True,Bank,,63.03
1111128753,40048,PMAY,10288.58,2026-04-24 17:37:59,True,ATM,,62.89
1111128754,3498,PM-KISAN,11958.78,2026-04-09 12:28:29,True,Online,DEV0161,111.94
1111128755,15877,MGNREGA,10962.01,2026-04-18 19:59:53,True,Online,DEV0016,56.66
1111128756,9179,PMAY,10393.64,2026-04-14 09:44:38,True,Online,DEV0192,106.79
1111128757,47161,MGNREGA,23233.0,2026-04-19 12:12:37,True,AEPS,,95.23
1111128758,31429,MGNREGA,10934.18,2026-04-07 12:05:09,True,ATM,,101.63
1111128759,39251,MGNREGA,10201.42,2026-04-21 16:16:25,True,ATM,,61.11
1111128760,33831,MGNREGA,11970.01,2026-04-08 07:05:14,True,Online,DEV0047,55.72
1111128761,37557,PM-KISAN,11601.45,2026-04-28 12:06:02,True,Online,DEV0154,50.42
1111128762,38999,MGNREGA,11366.69,2026-04-12 16:34:13,True,Online,DEV0065,66.3
1111128763,31871,PMAY,10798.22,2026-04-27 20:02:51,True,Online,DEV0199,77.39
1111128764,14251,MGNREGA,10268.69,2026-04-16 04:38:00,True,Bank,,72.21
1111128765,36534,PM-KISAN,11377.13,2026-04-25 15:07:10,True,Online,DEV0016,73.04
1111128766,11505,PM-KISAN,10189.52,2026-04-05 04:31:23,True,Bank,,75.61
1111128767,16581,PMAY,11643.92,2026-04-21 10:12:59,True,Online,DEV0187,9.34
1111128768,12304,PM-KISAN,11335.64,2026-04-23 02:53:14,True,AEPS,,112.82
1111128769,18204,PM-KISAN,10388.79,2026-04-20 08:53:30,True,Bank,,94.53
1111128770,43459,PM-KISAN,10505.13,2026-04-19 12:34:23,True,Bank,,83.43
1111128771,28453,PM-KISAN,11055.66,2026-04-24 05:52:58,True,AEPS,,114.86
1111128772,30573,PMAY,10133.73,2026-04-21 11:26:16,True,Online,DEV0098,79.39
1111128773,43234,MGNREGA,11708.24,2026-04-03 13:56:44,True,Bank,,87.07
1111128774,9120,PMAY,10353.5,2026-04-05 21:41:36,True,ATM,,117.07
1111128775,15293,MGNREGA,10797.9,2026-04-25 23:17:59,True,Online,DEV0099,100.29
1111128776,45,PM-KISAN,10415.4,2026-04-13 05:42:39,True,Online,DEV0119,56.07
1111128777,20056,MGNREGA,10366.17,2026-04-29 20:14:17,True,Online,DEV0138,95.08
1111128778,26289,MGNREGA,10602.75,2026-04-23 21:35:50,True,Bank,,69.22
1111128779,35220,MGNREGA,11501.71,2026-04-10 11:27:23,True,AEPS,,54.47
1111128780,41474,MGNREGA,11678.56,2026-04-30 16:47:26,True,Bank,,87.55
1111128781,38296,PM-KISAN,10535.62,2026-04-30 19:53:29,True,AEPS,,59.24
1111128782,8485,PMAY,11117.44,2026-04-12 00:52:53,True,Online,DEV0050,103.58
1111128783,22870,PM-KISAN,10910.17,2026-04-19 10:01:10,True,ATM,,118.31
1111128784,3284,MGNREGA,11910.03,2026-04-29 22:42:56,True,Bank,,52.2
1111128785,39204,PM-KISAN,11034.15,2026-04-05 04:48:11,True,ATM,,112.91
1111128786,39145,PM-KISAN,10311.76,2026-04-02 03:20:32,True,AEPS,,109.6
1111128787,264,PMAY,11049.5,2026-04-15 00:53:09,True,Bank,,72.6
1111128788,45486,MGNREGA,11211.34,2026-04-18 20:32:54,True,AEPS,,53.55
1111128789,10647,PM-KISAN,11874.49,2026-04-09 01:46:37,True,AEPS,,98.23
1111128790,36573,MGNREGA,11694.57,2026-04-15 16:51:51,True,Online,DEV0031,106.16
1111128791,12105,PM-KISAN,11023.96,2026-04-05 03:09:51,True,Bank,,61.66
1111128792,5412,PMAY,11163.39,2026-04-26 10:13:30,True,ATM,,95.94
1111128793,46516,MGNREGA,11893.18,2026-04-28 21:17:05,True,Online,DEV0038,107.6
1111128794,46520,PM-KISAN,11260.89,2026-04-20 19:42:40,True,Bank,,48.0
1111128795,42999,PMAY,11483.34,2026-04-12 21:33:20,True,AEPS,,117.22
1111128796,42215,PM-KISAN,10689.56,2026-04-13 18:47:42,True,Bank,,76.67
1111128797,48155,PM-KISAN,11634.22,2026-04-08 18:43:45,True,Online,DEV0017,87.11
1111128798,20481,PMAY,11189.11,2026-04-01 23:28:26,True,AEPS,,109.01
1111128799,30101,PMAY,11764.51,2026-04-05 20:06:03,False,ATM,,64.71
1111128800,46331,PMAY,10449.91,2026-04-12 16:35:06,True,ATM,,111.71
1111128801,8531,PMAY,10890.9,2026-04-18 08:48:25,True,ATM,,91.82
1111128802,32721,MGNREGA,11066.05,2026-04-13 19:03:46,True,Online,DEV0098,49.63
1111128803,48326,PMAY,11597.28,2026-04-23 07:20:36,True,ATM,,55.69
1111128804,8202,PMAY,10337.09,2026-04-25 09:09:34,True,Bank,,62.74
1111128805,46792,PM-KISAN,10816.01,2026-04-05 02:46:53,True,Online,DEV0032,118.74
1111128806,41812,MGNREGA,10344.38,2026-04-28 05:11:21,True,ATM,,91.89
1111128807,23642,PM-KISAN,10370.28,2026-04-28 18:35:22,True,Online,DEV0072,73.82
1111128808,49788,PM-KISAN,11530.63,2026-04-04 05:53:11,True,AEPS,,98.01
1111128809,35566,MGNREGA,10042.78,2026-04-15 06:36:21,False,ATM,,119.23
1111128810,39141,PMAY,10852.08,2026-04-10 08:13:01,False,Bank,,62.26
1111128811,45024,PM-KISAN,11020.72,2026-04-21 07:26:16,True,Online,DEV0123,119.38
1111128812,4581,MGNREGA,10203.83,2026-04-18 01:01:15,True,AEPS,,74.03
1111128813,29134,PMAY,11093.92,2026-04-18 19:30:40,True,AEPS,,55.02
1111128814,33102,PMAY,11957.85,2026-04-29 05:58:04,True,AEPS,,66.41
1111128815,8483,PMAY,10601.74,2026-04-03 06:01:59,True,Online,DEV0189,65.38
1111128816,39837,PMAY,11126.78,2026-04-22 03:19:25,True,Bank,,65.67
1111128817,6254,PMAY,10862.03,2026-04-03 01:01:53,True,ATM,,53.18
1111128818,46258,MGNREGA,11362.93,2026-04-08 05:15:23,True,ATM,,104.79
1111128819,21768,MGNREGA,11753.36,2026-04-18 07:21:34,True,AEPS,,116.41
1111128820,19552,PMAY,10777.73,2026-04-24 20:16:58,True,Bank,,54.05
1111128821,10549,PM-KISAN,10447.58,2026-04-06 06:02:54,True,Online,DEV0036,54.71
1111128822,21327,PMAY,10223.9,2026-04-20 05:56:19,True,AEPS,,97.04
1111128823,48067,MGNREGA,11182.68,2026-04-11 22:16:22,True,AEPS,,61.45
1111128824,4302,PM-KISAN,10513.31,2026-04-13 13:48:35,True,AEPS,,119.82
1111128825,41985,MGNREGA,10945.75,2026-04-25 23:15:15,True,AEPS,,74.23
1111128826,16572,MGNREGA,10398.12,2026-04-11 23:29:19,True,ATM,,85.29
1111128827,21924,PM-KISAN,11377.77,2026-04-24 00:58:39,True,ATM,,102.2
1111128828,27187,MGNREGA,11414.09,2026-04-14 11:00:42,True,AEPS,,90.82
1111128829,32963,PM-KISAN,11123.25,2026-04-01 09:57:20,True,ATM,,4.46
1111128830,8875,PM-KISAN,10324.36,2026-04-30 06:25:56,True,Online,DEV0199,115.32
1111128831,39579,PM-KISAN,11304.81,2026-04-11 16:45:41,True,Online,DEV0163,71.7
1111128832,37206,MGNREGA,10600.96,2026-04-06 13:57:51,True,AEPS,,109.53
1111128833,37772,PM-KISAN,11228.7,2026-04-21 12:58:35,True,AEPS,,89.39
1111128834,38200,PM-KISAN,11729.93,2026-04-11 02:56:36,True,Online,DEV0078,96.67
1111128835,30439,PM-KISAN,11976.57,2026-04-01 16:52:12,True,Bank,,86.5
1111128836,7603,PM-KISAN,10464.84,2026-04-09 09:06:05,True,Online,DEV0199,61.99
1111128837,5644,MGNREGA,11296.69,2026-04-18 16:02:11,True,Online,DEV0169,114.88
1111128838,20867,PMAY,11542.48,2026-04-18 01:07:17,True,Bank,,94.21
1111128839,33700,MGNREGA,11959.58,2026-04-06 03:08:58,True,Bank,,65.1
1111128840,5517,PM-KISAN,10361.67,2026-04-09 21:57:50,True,AEPS,,98.59
1111128841,17112,MGNREGA,10967.51,2026-04-19 04:11:58,True,AEPS,,100.28
1111128842,42581,PMAY,10970.02,2026-04-17 15:45:17,True,AEPS,,74.02
1111128843,15947,PM-KISAN,10373.02,2026-04-09 21:34:13,True,Online,DEV0112,81.14
1111128844,29449,PMAY,11668.47,2026-04-22 04:06:52,True,AEPS,,54.9
1111128845,12439,PM-KISAN,11744.08,2026-04-18 01:59:10,True,Bank,,96.8
1111128846,40052,MGNREGA,10802.72,2026-04-07 09:01:07,True,ATM,,63.7
1111128847,6149,PM-KISAN,11373.68,2026-04-02 23:46:56,True,Bank,,108.5
1111128848,12975,PMAY,11223.96,2026-04-07 19:02:58,True,AEPS,,63.23
1111128849,30274,PM-KISAN,11428.25,2026-04-27 21:43:29,True,AEPS,,77.46
1111128850,1816,PMAY,11932.84,2026-04-27 14:32:37,True,AEPS,,78.88
1111128851,12382,MGNREGA,20087.26,2026-04-07 22:14:10,True,Online,DEV0008,115.45
1111128852,41821,PM-KISAN,10446.55,2026-04-06 00:39:32,True,ATM,,88.24
1111128853,27917,PM-KISAN,11571.91,2026-04-24 18:20:37,True,AEPS,,113.03
1111128854,21582,MGNREGA,11369.91,2026-04-04 09:40:49,True,ATM,,95.18
1111128855,25493,MGNREGA,10620.06,2026-04-19 04:50:20,True,Bank,,79.63
1111128856,42746,MGNREGA,10258.31,2026-04-03 14:37:36,True,AEPS,,84.49
1111128857,22022,PMAY,11901.13,2026-04-23 05:07:19,True,AEPS,,71.03
1111128858,727,PMAY,10991.66,2026-04-16 21:17:04,True,Online,DEV0114,61.0
1111128859,28218,PM-KISAN,10998.39,2026-04-05 10:24:07,True,AEPS,,73.75
1111128860,19654,PMAY,10021.43,2026-04-16 07:53:43,True,AEPS,,102.14
1111128861,47857,MGNREGA,10708.1,2026-04-30 17:41:32,True,Online,DEV0094,73.7
1111128862,34840,MGNREGA,10294.22,2026-04-27 04:04:34,True,Bank,,63.12
1111128863,22783,MGNREGA,10683.15,2026-04-19 12:21:21,True,Online,DEV0110,101.06
1111128864,9813,PMAY,10890.8,2026-04-05 14:00:55,True,AEPS,,54.49
1111128865,40571,PM-KISAN,11785.0,2026-04-26 16:17:19,True,Bank,,119.4
1111128866,33168,PMAY,11596.03,2026-04-23 14:20:00,True,Bank,,55.88
1111128867,43827,PM-KISAN,11641.65,2026-04-24 03:14:51,True,AEPS,,94.8
1111128868,13590,MGNREGA,10114.53,2026-04-24 13:42:18,True,AEPS,,52.71
1111128869,33126,MGNREGA,10230.32,2026-04-20 05:45:08,True,Bank,,117.32
1111128870,34769,PM-KISAN,10321.75,2026-04-08 05:06:03,True,Online,DEV0105,52.57
1111128871,33182,MGNREGA,10902.16,2026-04-24 05:00:06,True,ATM,,73.32
1111128872,2488,PM-KISAN,11446.29,2026-04-15 06:50:11,True,AEPS,,100.38
1111128873,43120,PM-KISAN,10429.5,2026-04-24 02:23:54,True,Bank,,54.2
1111128874,15533,MGNREGA,10880.34,2026-04-10 13:56:40,True,AEPS,,57.4
1111128875,44540,PM-KISAN,10574.4,2026-04-07 02:49:19,True,AEPS,,104.32
1111128876,9610,PMAY,10021.19,2026-04-04 04:41:36,True,ATM,,60.29
1111128877,34070,MGNREGA,11864.67,2026-04-30 12:03:00,True,Bank,,105.41
1111128878,31192,PM-KISAN,11184.09,2026-04-05 23:18:37,True,AEPS,,80.14
1111128879,13428,PMAY,28495.38,2026-04-23 22:24:14,True,ATM,,86.03
1111128880,46775,PM-KISAN,11720.05,2026-04-18 02:44:09,True,Online,DEV0061,76.07
1111128881,28106,PM-KISAN,10009.37,2026-04-28 20:15:01,True,Bank,,106.76
1111128882,38318,PMAY,10702.38,2026-04-30 08:14:38,True,Bank,,113.62
1111128883,2981,MGNREGA,10861.15,2026-04-09 16:53:40,True,Online,DEV0031,104.46
1111128884,22289,PM-KISAN,11474.79,2026-04-10 15:18:17,True,Bank,,69.17
1111128885,21213,PM-KISAN,11360.95,2026-04-10 05:47:20,True,Bank,,55.93
1111128886,38055,PMAY,10096.11,2026-04-17 12:48:00,True,ATM,,49.27
1111128887,41989,MGNREGA,11107.27,2026-04-02 22:05:55,True,Bank,,63.06
1111128888,9228,PM-KISAN,11352.71,2026-04-22 22:02:18,True,Bank,,70.04
1111128889,1243,MGNREGA,10113.93,2026-04-01 05:03:18,True,AEPS,,69.86
1111128890,33697,PMAY,11438.74,2026-04-28 05:23:21,True,Bank,,87.97
1111128891,32975,MGNREGA,10130.75,2026-04-27 13:59:01,True,Bank,,11.8
1111128892,46759,PMAY,11811.45,2026-04-17 13:11:46,True,AEPS,,69.55
1111128893,3923,MGNREGA,11121.26,2026-04-19 21:19:15,True,ATM,,103.08
1111128894,4272,PMAY,11299.96,2026-04-15 20:31:46,True,Online,DEV0047,73.82
1111128895,12412,PM-KISAN,11048.06,2026-04-13 20:05:28,False,Online,DEV0093,83.91
1111128896,2821,MGNREGA,10270.01,2026-04-19 21:14:23,True,Online,DEV0097,109.59
1111128897,41077,MGNREGA,10854.98,2026-04-01 11:47:39,True,AEPS,,50.48
1111128898,23916,PM-KISAN,11301.31,2026-04-12 02:58:59,True,ATM,,77.82
1111128899,12739,MGNREGA,11746.18,2026-04-12 12:43:24,True,AEPS,,89.12
1111128900,15827,PM-KISAN,10331.79,2026-04-05 05:26:23,True,Bank,,74.85
1111128901,19071,MGNREGA,11599.64,2026-04-22 09:56:58,True,ATM,,71.33
1111128902,32612,MGNREGA,11205.48,2026-04-28 03:38:26,True,ATM,,93.57
1111128903,47620,MGNREGA,11068.2,2026-04-01 15:26:58,True,AEPS,,75.79
1111128904,38360,PM-KISAN,10944.53,2026-04-10 17:41:04,True,Online,DEV0148,83.51
1111128905,20770,MGNREGA,20575.93,2026-04-24 05:39:38,True,ATM,,61.81
1111128906,16640,PM-KISAN,10960.97,2026-04-23 11:25:54,True,Bank,,114.2
1111128907,4298,PMAY,10043.2,2026-04-07 04:27:04,True,AEPS,,105.39
1111128908,17260,MGNREGA,11384.0,2026-04-21 16:58:32,True,Bank,,57.34
1111128909,25,PMAY,10312.83,2026-04-03 03:10:39,True,Bank,,111.08
1111128910,12422,PMAY,11536.41,2026-04-17 18:59:47,True,AEPS,,91.41
1111128911,2663,MGNREGA,10972.3,2026-04-28 09:42:25,True,AEPS,,80.21
1111128912,4455,PMAY,11346.15,2026-04-29 23:59:47,True,AEPS,,108.46
1111128913,35990,PMAY,10500.83,2026-04-27 13:37:34,True,Online,DEV0023,94.07
1111128914,19106,PMAY,10083.52,2026-04-02 23:16:50,True,Online,DEV0136,80.53
1111128915,5056,PM-KISAN,11208.33,2026-04-07 19:54:09,True,AEPS,,111.76
1111128916,2335,PM-KISAN,11347.1,2026-04-29 17:02:27,True,Online,DEV0013,79.66
1111128917,26411,PM-KISAN,10318.83,2026-04-04 00:54:05,True,Online,DEV0150,60.41
1111128918,12424,PM-KISAN,11723.22,2026-04-18 07:50:07,True,ATM,,55.0
1111128919,34919,PMAY,11765.62,2026-04-21 07:57:16,True,AEPS,,112.96
1111128920,28082,MGNREGA,10780.55,2026-04-12 03:25:18,True,Online,DEV0031,91.05
1111128921,44627,PMAY,11502.63,2026-04-09 18:28:32,True,Online,DEV0064,82.7
1111128922,9497,PM-KISAN,11672.36,2026-04-24 06:43:58,True,Bank,,57.68
1111128923,15220,PMAY,11435.92,2026-04-21 17:47:01,True,ATM,,51.95
